Run,Assay Type,AvgSpotLen,Bases,BioProject,BioSample,BioSampleModel,Bytes,Center Name,Collection_Date,Consent,DATASTORE filetype,DATASTORE provider,DATASTORE region,Experiment,geo_loc_name_country,geo_loc_name_country_continent,geo_loc_name,HOST,Instrument,isolation_source,lat_lon,Library Name,LibraryLayout,LibrarySelection,LibrarySource,Organism,Platform,ReleaseDate,create_date,version,Sample Name,SRA Study
SRR32733527,WGS,137,6829544921,PRJNA1237248,SAMN47413457,Metagenome or environmental,4084508257,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28020001,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000533178.fastq.gz,38.98 N 77.11 W,V000533178,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000533178,SRP570890
SRR32733528,WGS,134,6135904386,PRJNA1237248,SAMN47413456,Metagenome or environmental,3493569426,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28020000,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000533113.fastq.gz,38.98 N 77.11 W,V000533113,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000533113,SRP570890
SRR32733529,WGS,136,7704034529,PRJNA1237248,SAMN47413455,Metagenome or environmental,4333046715,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019999,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000531509.fastq.gz,38.98 N 77.11 W,V000531509,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000531509,SRP570890
SRR32733530,WGS,141,8202557825,PRJNA1237248,SAMN47412762,Metagenome or environmental,4480633352,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019998,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000336291.fastq.gz,38.98 N 77.11 W,V000336291,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000336291,SRP570890
SRR32733531,WGS,137,5346382599,PRJNA1237248,SAMN47413454,Metagenome or environmental,3000828326,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019997,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000531469.fastq.gz,38.98 N 77.11 W,V000531469,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000531469,SRP570890
SRR32733532,WGS,134,6050871209,PRJNA1237248,SAMN47413453,Metagenome or environmental,3401187212,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019996,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000531394.fastq.gz,38.98 N 77.11 W,V000531394,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000531394,SRP570890
SRR32733533,WGS,138,6298313590,PRJNA1237248,SAMN47413452,Metagenome or environmental,3468842735,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019995,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000529439.fastq.gz,38.98 N 77.11 W,V000529439,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:51:00Z,1,V000529439,SRP570890
SRR32733534,WGS,134,3759205660,PRJNA1237248,SAMN47413451,Metagenome or environmental,2135663651,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019994,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000528338.fastq.gz,38.98 N 77.11 W,V000528338,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:46:00Z,1,V000528338,SRP570890
SRR32733535,WGS,131,5987677738,PRJNA1237248,SAMN47413450,Metagenome or environmental,3420655594,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019993,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000528263.fastq.gz,38.98 N 77.11 W,V000528263,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:51:00Z,1,V000528263,SRP570890
SRR32733536,WGS,137,8664260138,PRJNA1237248,SAMN47413449,Metagenome or environmental,4793501382,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019992,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000528173.fastq.gz,38.98 N 77.11 W,V000528173,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:52:00Z,1,V000528173,SRP570890
SRR32733537,WGS,113,726602583,PRJNA1237248,SAMN47413448,Metagenome or environmental,438521020,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019991,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000526313.fastq.gz,38.98 N 77.11 W,V000526313,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:43:00Z,1,V000526313,SRP570890
SRR32733538,WGS,127,3250143900,PRJNA1237248,SAMN47413447,Metagenome or environmental,1877932972,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019990,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000526248.fastq.gz,38.98 N 77.11 W,V000526248,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000526248,SRP570890
SRR32733539,WGS,135,4581715761,PRJNA1237248,SAMN47413446,Metagenome or environmental,2569880123,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019989,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000526058.fastq.gz,38.98 N 77.11 W,V000526058,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:53:00Z,1,V000526058,SRP570890
SRR32733540,WGS,132,5989289474,PRJNA1237248,SAMN47413273,Metagenome or environmental,3507174787,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019988,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000479057.fastq.gz,38.98 N 77.11 W,V000479057,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000479057,SRP570890
SRR32733541,WGS,137,5458957305,PRJNA1237248,SAMN47413272,Metagenome or environmental,3044505750,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019987,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000479032.fastq.gz,38.98 N 77.11 W,V000479032,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000479032,SRP570890
SRR32733542,WGS,136,6520768791,PRJNA1237248,SAMN47413271,Metagenome or environmental,3700999182,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019986,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000479007.fastq.gz,38.98 N 77.11 W,V000479007,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000479007,SRP570890
SRR32733543,WGS,126,3410994896,PRJNA1237248,SAMN47413270,Metagenome or environmental,1980195494,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019985,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476828.fastq.gz,38.98 N 77.11 W,V000476828,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000476828,SRP570890
SRR32733544,WGS,135,8980108531,PRJNA1237248,SAMN47413269,Metagenome or environmental,4951426271,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019984,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476763.fastq.gz,38.98 N 77.11 W,V000476763,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:53:00Z,1,V000476763,SRP570890
SRR32733545,WGS,130,4159271922,PRJNA1237248,SAMN47413268,Metagenome or environmental,2380101844,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019983,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476713.fastq.gz,38.98 N 77.11 W,V000476713,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000476713,SRP570890
SRR32733546,WGS,134,6403847641,PRJNA1237248,SAMN47413267,Metagenome or environmental,3624369333,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019982,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476648.fastq.gz,38.98 N 77.11 W,V000476648,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000476648,SRP570890
SRR32733547,WGS,137,9156759493,PRJNA1237248,SAMN47413266,Metagenome or environmental,5133150182,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019981,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476638.fastq.gz,38.98 N 77.11 W,V000476638,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:51:00Z,1,V000476638,SRP570890
SRR32733548,WGS,137,6264396040,PRJNA1237248,SAMN47413265,Metagenome or environmental,3459928663,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019980,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476603.fastq.gz,38.98 N 77.11 W,V000476603,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000476603,SRP570890
SRR32733549,WGS,141,6929440985,PRJNA1237248,SAMN47412743,Metagenome or environmental,3772630238,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019979,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000329995.fastq.gz,38.98 N 77.11 W,V000329995,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000329995,SRP570890
SRR32733550,WGS,139,6214155804,PRJNA1237248,SAMN47413264,Metagenome or environmental,3424199220,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019978,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000476538.fastq.gz,38.98 N 77.11 W,V000476538,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000476538,SRP570890
SRR32733551,WGS,132,5797176461,PRJNA1237248,SAMN47413263,Metagenome or environmental,3368054112,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019977,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000474417.fastq.gz,38.98 N 77.11 W,V000474417,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000474417,SRP570890
SRR32733552,WGS,131,7970064208,PRJNA1237248,SAMN47413262,Metagenome or environmental,4562877517,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019976,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000474382.fastq.gz,38.98 N 77.11 W,V000474382,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:51:00Z,1,V000474382,SRP570890
SRR32733553,WGS,135,6037237122,PRJNA1237248,SAMN47413261,Metagenome or environmental,3372792247,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019975,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000474287.fastq.gz,38.98 N 77.11 W,V000474287,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000474287,SRP570890
SRR32733554,WGS,135,5672992835,PRJNA1237248,SAMN47413260,Metagenome or environmental,3191736653,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019974,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000473977.fastq.gz,38.98 N 77.11 W,V000473977,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000473977,SRP570890
SRR32733555,WGS,134,5881795654,PRJNA1237248,SAMN47413259,Metagenome or environmental,3326816191,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019973,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000473812.fastq.gz,38.98 N 77.11 W,V000473812,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000473812,SRP570890
SRR32733556,WGS,130,6223931311,PRJNA1237248,SAMN47413258,Metagenome or environmental,3644902875,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019972,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000473757.fastq.gz,38.98 N 77.11 W,V000473757,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000473757,SRP570890
SRR32733557,WGS,131,4667497951,PRJNA1237248,SAMN47413257,Metagenome or environmental,2662478666,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019971,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000471719.fastq.gz,38.98 N 77.11 W,V000471719,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000471719,SRP570890
SRR32733558,WGS,133,7752171095,PRJNA1237248,SAMN47413256,Metagenome or environmental,4400066260,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019970,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000471674.fastq.gz,38.98 N 77.11 W,V000471674,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000471674,SRP570890
SRR32733559,WGS,133,5927676156,PRJNA1237248,SAMN47413255,Metagenome or environmental,3355710278,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019969,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000471559.fastq.gz,38.98 N 77.11 W,V000471559,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:53:00Z,1,V000471559,SRP570890
SRR32733560,WGS,136,4211327663,PRJNA1237248,SAMN47412742,Metagenome or environmental,2371530713,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019968,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000329960.fastq.gz,38.98 N 77.11 W,V000329960,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000329960,SRP570890
SRR32733561,WGS,133,4640652113,PRJNA1237248,SAMN47413254,Metagenome or environmental,2624733650,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019967,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000471514.fastq.gz,38.98 N 77.11 W,V000471514,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000471514,SRP570890
SRR32733562,WGS,131,6414804503,PRJNA1237248,SAMN47413253,Metagenome or environmental,3679191097,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019966,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000470048.fastq.gz,38.98 N 77.11 W,V000470048,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:52:00Z,1,V000470048,SRP570890
SRR32733563,WGS,140,6836024304,PRJNA1237248,SAMN47413252,Metagenome or environmental,3864544522,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019965,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000469993.fastq.gz,38.98 N 77.11 W,V000469993,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000469993,SRP570890
SRR32733564,WGS,135,7197457147,PRJNA1237248,SAMN47413251,Metagenome or environmental,4007283977,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019964,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000469948.fastq.gz,38.98 N 77.11 W,V000469948,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000469948,SRP570890
SRR32733565,WGS,136,6847375605,PRJNA1237248,SAMN47413250,Metagenome or environmental,3817803201,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019963,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000469868.fastq.gz,38.98 N 77.11 W,V000469868,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:52:00Z,1,V000469868,SRP570890
SRR32733566,WGS,133,5673171103,PRJNA1237248,SAMN47413249,Metagenome or environmental,3232637205,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019962,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468923.fastq.gz,38.98 N 77.11 W,V000468923,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000468923,SRP570890
SRR32733567,WGS,133,4686820891,PRJNA1237248,SAMN47413248,Metagenome or environmental,2688443328,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019961,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468903.fastq.gz,38.98 N 77.11 W,V000468903,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000468903,SRP570890
SRR32733568,WGS,133,6414851993,PRJNA1237248,SAMN47413247,Metagenome or environmental,3895225205,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019960,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468823.fastq.gz,38.98 N 77.11 W,V000468823,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000468823,SRP570890
SRR32733569,WGS,135,6819100338,PRJNA1237248,SAMN47413246,Metagenome or environmental,3837015369,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019959,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468818.fastq.gz,38.98 N 77.11 W,V000468818,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000468818,SRP570890
SRR32733570,WGS,134,5447976812,PRJNA1237248,SAMN47413245,Metagenome or environmental,3061670076,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019958,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000468803.fastq.gz,38.98 N 77.11 W,V000468803,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000468803,SRP570890
SRR32733571,WGS,135,4828118898,PRJNA1237248,SAMN47412741,Metagenome or environmental,2708880308,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019957,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000329945.fastq.gz,38.98 N 77.11 W,V000329945,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000329945,SRP570890
SRR32733572,WGS,129,4438644159,PRJNA1237248,SAMN47413157,Metagenome or environmental,2546463818,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019956,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000444649.fastq.gz,38.98 N 77.11 W,V000444649,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:48:00Z,1,V000444649,SRP570890
SRR32733573,WGS,133,4725128861,PRJNA1237248,SAMN47413156,Metagenome or environmental,2696139053,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019955,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000444464.fastq.gz,38.98 N 77.11 W,V000444464,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:49:00Z,1,V000444464,SRP570890
SRR32733574,WGS,128,5885945614,PRJNA1237248,SAMN47413155,Metagenome or environmental,3473185692,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,run.zq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019954,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000444449.fastq.gz,38.98 N 77.11 W,V000444449,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:52:00Z,1,V000444449,SRP570890
SRR32733575,WGS,138,6275897457,PRJNA1237248,SAMN47412732,Metagenome or environmental,3489502473,HARVARD T.H. CHAN SCHOOL OF PUBLIC HEALTH,2024-10-30,public,"fastq,sra","gs,ncbi,s3","gs.us-east1,ncbi.public,s3.us-east-1",SRX28019953,USA,North America,USA,Homo sapiens,Illumina HiSeq 4000,V000328756.fastq.gz,38.98 N 77.11 W,V000328756,SINGLE,RANDOM,METAGENOMIC,gut metagenome,ILLUMINA,2025-03-17T00:00:00Z,2025-03-17T09:50:00Z,1,V000328756,SRP570890
